tweet_id	publish_date	content	trump_mention
670309933817065472	11/27/2015 18:35	"""What do we want? Justice. When do we want it? Now!"" #LaquanMcDonald #JusticeForLaquan   https://t.co/3GgW91m4WW https://t.co/s0CNES7NPm"	F
670321909683363840	11/27/2015 19:22	'@FoxNews what the hell?'	F
670323700965777408	11/27/2015 19:29	'@ABC crazy anti-PP ammosexual?'	F
670328249054949377	11/27/2015 19:48	WTF? Analyst says Cop ‘Not In The Wrong’ To Shoot 16 Times cuz #LaquanMcDonald Was ‘Still Moving’  https://t.co/KiyVtK8Ite #JusticeForLaquan	F
670336506804895745	11/27/2015 20:20	'@BreakingNews christian terrorism anyone?'	F
670352683035922432	11/27/2015 21:25	So @GOP what about #BlueLivesMatter ? #hypocrisy  #ColoradoSprings  #GunSence #PlannedParenthood https://t.co/CtHwl8rKrX	F
670357650060795904	11/27/2015 21:44	'@realDonaldTrump who says you have any kind of competence?'	F
670365942015262720	11/27/2015 22:17	'@LiftedTruck4242 @realDonaldTrump ya know what? No blacks would ever support Trump for he tears America apart with his nazi-style ideas'	T
670382977998802946	11/27/2015 23:25	'@cnnbrk Lemme guess... Countless guns to spread his hateful ideas?'	F
670390090279989248	11/27/2015 23:53	'@Sublime12NO @PPact aint that obvious?'	F
670065901081874432	11/27/2015 2:25	'@ABC dancing has made some students feel unsafe? WTF?'	F
670081259843035136	11/27/2015 3:26	'@ABC what family would say he did?'	F
670391811660189696	11/28/2015 0:00	'@mythreerules @AllenWest responsibility for what?'	F
670392934517207041	11/28/2015 0:05	'@ABC White 'pro-life' supremacist?'	F
670397315174301696	11/28/2015 0:22	Still wonder why #coloradosprings shooter alive? He is white If he was black and he'd be dead by now #racism #PP #PlannedParenthood	F
670407975991951361	11/28/2015 1:04	'@LUnionFeLaForce any ideas why?'	F
670415154127990784	11/28/2015 1:33	'@GOP White #Terrorist Shot More People Today Than #Refugees Have Since 9/11  So guns don't kill people? https://t.co/8vq9pkILHd'	F
670416698869219328	11/28/2015 1:39	'@EnemyWithinn oh yes? Any Buddhist terrorists?'	F
670417375406235648	11/28/2015 1:42	'@ABC No seriously. What is the point in being anti-abortion pro-lifer if you actually shoot people????'	F
670704036513976320	11/28/2015 20:41	'@TrumpetteBlast @AllenWest stop what? We have those laws but they doesnt work'	F
670721320460636160	11/28/2015 21:49	'@TrumpetteBlast @AllenWest Me? I dont think I'm entitled to smth others earned'	F
670724517283676163	11/28/2015 22:02	'@Ez4u2say_Janis oh yes? What's that? Those people praise the shooter for saving unborn babies...'	F
670742665168859140	11/28/2015 23:14	'@angelinthepine @HuffPostPol Republican answer to everything is shooting right?'	F
670744249521086466	11/28/2015 23:21	'@angelinthepine @HuffPostPol Well if you have your own opinion there is no need to act they way that guy did right?'	F
670422493144809472	11/28/2015 2:02	'@hinck07 @ABC what other reasons to attack PP?'	F
670442473584500736	11/28/2015 3:21	'@BigKahuna919191 @PPact butchers? How that happens?'	F
670775217267060736	11/29/2015 1:24	'@TheAntiMedia1 so Turkey supports #ISIS?'	F
671066626104549376	11/29/2015 20:42	"#Cops think of themselves as ""Warriors."" Do they fit this definition of a warrior? #policestate #policebrutality https://t.co/a5Wo0xJwZt"	F
670796885972484096	11/29/2015 2:50	'@samswey  so that is called justice???'	F
670800504323244032	11/29/2015 3:04	'@GodBlessRELee @PrecariousPhoto @TINAHILLSTROM1 @NBCNews @BarackObama so?'	F
671463255651561472	11/30/2015 22:58	'@BreakingNews @RobElgasABC7 oh that is called justice? I wanna see him behind bars!'	F
671464862376161285	11/30/2015 23:04	'@FoxNews @edhenry  one more blah blah blah from Gowdy?'	F
671466257770659840	11/30/2015 23:10	WTF? Attorney defends rapist cop: Rape victims cannot be trusted  https://t.co/MliCjSRexN #policestate #ACAB https://t.co/hgRD5QvRos	F
671467539453616128	11/30/2015 23:15	'@NBCNews where te took all that money?'	F
671471640044134400	11/30/2015 23:31	'@Nettaaaaaaaa whats the point in meeting with that racist moron?'	F
671772610884169728	12/1/2015 19:27	'@ShaunKing Oh really? How about blaming republican bigotry and hatred?'	F
671774788734476289	12/1/2015 19:36	What the? #Conservatives think Kim Davis Is like #RosaParks  https://t.co/7hsMmmzLEG #humanrights https://t.co/bxXx8bxZUA	F
671502851391275008	12/1/2015 1:35	'@TheAlaskanInFL @KOKOBEAR52 @FoxNews @oreillyfactor @Chicago_Police so what Crime Laquan Mcdonald actually committed?'	F
674775142841630720	12/10/2015 2:18	'@FoxNews wtf?'	F
675787895358300160	12/12/2015 21:22	'@RT_America less deadly means shooting people 15 times not 16?'	F
676478598686093312	12/14/2015 19:07	'@BernieSanders too bad a lot of Americans are irrational. How can i say that? The want Trump as president...'	T
676479536972754944	12/14/2015 19:11	Can we blame them in #Policestate America 2015? #PoliceBrutality https://t.co/8HMW2s8mkU	F
677257507497107457	12/16/2015 22:42	'@Eire_Grace @deray @Nettaaaaaaaa so one man kills another we should protest? ANd when cops kill us for no reason we should keep silence?'	F
677700103306637314	12/18/2015 4:01	'@mww1969_mike @HuffPostPol Fascism. U feel better now?'	F
671871287065751552	12/2/2015 1:59	'@RT_com so-called turkish freedom of speech?'	F
672195054073724929	12/2/2015 23:26	'@CBSNews Another mentally disturbed trump lover?'	F
671878226009018369	12/2/2015 2:27	'@Columbus2382 @realDonaldTrump so how exactly that was proved?'	F
679051097739124736	12/21/2015 21:29	14 police depts only killed black people this year  https://t.co/5ra1Dpgr2h You call that justice? #BlackLivesMatter https://t.co/Gpe31s05cd	F
680093762811490304	12/24/2015 18:32	How about stop killing people for nothing? Cops must both enforce and obey the law #policestate #policebrutality https://t.co/W4ohvEyJca	F
680194442897276929	12/25/2015 1:12	'@KrewdPoet do you have any heroin for sale?'	F
681556741260242944	12/28/2015 19:26	What? No indictment in Tamir Rice case. Cops have to pay!  https://t.co/NEQt1QCfdb #Justice4Tamir #BlackLivesMatters https://t.co/JV9cVGfdEp	F
681571827550912512	12/28/2015 20:26	'@deray justice should be served. But what exactly should we do?'	F
681587036088872960	12/28/2015 21:26	Would McGinty say the same about these kids? #TamirRice #BlackLivesMatter  #equality #BLM @deray @BlackLivesMpls https://t.co/6DJ5yLNF9C	F
681589392708907008	12/28/2015 21:35	McGinty office says Clev PD had no training in treating gunshots, no  first aid kits #TamirRice WTF? #BLM https://t.co/lByaIt1qMS	F
681604000588935172	12/28/2015 22:33	'@blicqer @CNN is he blind?'	F
672205178490118144	12/3/2015 0:06	'@FreakOutNation  Prayers? Ban NRA! That would work!'	F
672208033712365568	12/3/2015 0:17	'@AllenWest well maybe Turkey should stop buying oil from terrorists?'	F
672210335294750720	12/3/2015 0:26	'@HuffPostPol Prayers? TIme to ban NRA and get rid of all gun nuts! No more gun nuts = no more shootings'	F
672211945454444547	12/3/2015 0:33	'@Reuters Shooting?  Start calling it a terrorist act'	F
672220257491271681	12/3/2015 1:06	'@HuffingtonPost  Has anyone else noticed that not a single mass shooter has been female? 97% are white males'	F
672221829466103808	12/3/2015 1:12	'@michaeljohns SO why the hell they aint stopepd a single mass shooting in the last 30 years?'	F
672221982864355329	12/3/2015 1:13	'@washingtonpost why do americans shoot people?'	F
672223137409466369	12/3/2015 1:17	'@CBSNews  Britain is a member of NATO. ISIS sells oil to Turkey. Turkey is a member of NATO.  WTF?'	F
672223435368468481	12/3/2015 1:18	'@bskuhn77 @FoxNews proof?'	F
672228632635510784	12/3/2015 1:39	'@cnnbrk woman!?'	F
672233105525207041	12/3/2015 1:57	'@HuffPostPol how the hell they planned to take basic women right?'	F
672867305144107013	12/4/2015 19:57	'@BreitbartNews so what is it? Workplace violence?'	F
672881068140204032	12/4/2015 20:52	Who else thinks this is #equality ? #racism #whiteprivilege https://t.co/Jjz1vcWMkN	F
672897452698181633	12/4/2015 21:57	'@HuffPostPol it's a part of women healthcare. How can it be 'god' or 'bad'?'	F
672900383849750531	12/4/2015 22:08	'@ABC  terrorists got attorneys?'	F
672900338811293696	12/4/2015 22:08	'@CBSNews  terrorists got attorneys?'	F
672900302425694208	12/4/2015 22:08	'@Reuters terrorists got attorneys?'	F
672901327463256067	12/4/2015 22:12	'@ABC someone expects to hear truth from terrorists' family members?'	F
673270097926995968	12/5/2015 22:37	'@FoxNews @FoxNewsSunday @RealBenCarson how about not discussing but destroying ISIS?'	F
673591508105236480	12/6/2015 19:55	US waking up? Number of #cops charged with murder tripled #Policestate #PoliceBrutality   https://t.co/B0kTFybxYs https://t.co/quO3lFETQC	F
673952390526046209	12/7/2015 19:49	Have we learned nothing? #racism #racisminAmerica  #equality https://t.co/DO8f5wIF0E	F
806490156551245824	12/7/2016 13:26	"#YouGoodMan?⚡️ ""Black Men Are Giving Themselves A Space To Talk About Mental Health""  https://t.co/BkfoRYULI3"	F
674349792353492992	12/8/2015 22:08	'@FreakOutNation suicide squad?'	F
674707913861029888	12/9/2015 21:51	'@cnnbrk guilty on terrorism?'	F
807240681634795520	12/9/2016 15:09	"""You got McDonalds money?"" https://t.co/EZrXP4mnu7"	F
697513148941627392	2/10/2016 20:11	What about presumption of innocence? #blacklivesmatter #amerikkka #racism #equality https://t.co/PIl06dIsUs	F
697547117426937856	2/10/2016 22:26	Read it again. Now slowly. Do you understand? #BlackHistoryMonth  #BlackLivesMatter https://t.co/FCZKk3klml	F
698620678774206464	2/13/2016 21:32	Is it okay if I ask a question!? #BlackLivesMatter #PoliceState https://t.co/RuMTN97JHw	F
698630471245295616	2/13/2016 22:10	This painting commemorates #blackhistorymonth Is there any progress concerning the liberty of African Americans? https://t.co/5WC96yVvf7	F
699065346309885953	2/15/2016 2:59	TF? Another cop 'afraid for his life' as he steps away and pulls out his taser and fires. #BlackLivesMatter https://t.co/Go7Mk8Umhq	F
699077706030264321	2/15/2016 3:48	This 2016 right?? #racism #BlackLivesMatter https://t.co/DbdIECZVuS	F
700101371815718912	2/17/2016 23:35	Anyone? #BlackPanthers #BlackLivesMatter https://t.co/N7aZGxiMIl	F
700760279660044288	2/19/2016 19:14	The question is brilliant! Did you know that it takes more time to train a barber than to train a cop? #BLM https://t.co/Oy0CHDGo6f	F
701163685310431232	2/20/2016 21:57	Remember when they hung those white people? Yea me either #BlackLivesMatter  #BlackHistoryMonth https://t.co/8EtBU7VxZG	F
694707968592445440	2/3/2016 2:24	TF? Cop who murdered #QuintonioLeGrier suing HIS family b/c of his own pain   https://t.co/tjyeIUEc5R #policestate https://t.co/yAPQqMCf9z	F
696855563947241472	2/9/2016 0:38	I wonder if the braids and pool dancing were symbolic...? #Formation #Beyonce #BlackHistoryMonth https://t.co/SbMX4ynlj0	F
709146151170252800	3/13/2016 22:36	Yeah, where are all these good cops when the bad ones are killing us? https://t.co/YIeXRyS7G0	F
709534602549825540	3/15/2016 0:20	Who TF supports Hillary? She is the worst thing that  could ever happen to us #BlackLivesMatter https://t.co/mcfY1gyRcF	F
709553448853831680	3/15/2016 1:34	The fuck? #FeelTheBern  #BlackLivesMatter https://t.co/p7Dml5Ddwe	F
710630476889890816	3/18/2016 0:54	How can we live in the world where those who are supposed to protect us kill us instead?  #BlackLivesMatter https://t.co/6Z6vvcafx1	F
711622610300186624	3/20/2016 18:37	Who keeps hiring these beasts?  https://t.co/47ULZOJlNm #Policestate #PoliceBrutality https://t.co/dnq1LXBJ0v	F
714611808489775105	3/29/2016 0:35	TF???? Cops Have Expert Show How Deadly a Bucket Can Be To Justify Killing Man With Bucket  https://t.co/uMkw8La9Dl https://t.co/ZgK46xj267	F
714974929674833920	3/30/2016 0:38	Any thoughts? #BlackLivesMatter #PoliceState https://t.co/rIvY2w2T5A	F
715251898530435072	3/30/2016 18:58	'@cartwa so let's shoot every person who breaks the law?'	F
714999847812599810	3/30/2016 2:17	WHAT? Woman Kicked Off American Airlines For Wearing #BlackLivesMatter Shirt  https://t.co/eJDkUEe5yC #racism https://t.co/U6x2K6ziaV	F
720682071568576513	4/14/2016 18:36	Poor Black Man Beaten To Death In Texas Jail.  TF??Guards ain't give a shit!  https://t.co/RpSeixZCoy https://t.co/j8yuptL00s	F
721079168172036096	4/15/2016 20:54	Is this for real? Dozens of killer cops were cleared of wrongdoing without announcement  https://t.co/X6We6jvIC4 https://t.co/HoVa3Sw0el	F
724732147592892417	4/25/2016 22:49	So he associates Black hairstyles with “being weird”?  Damn freak. https://t.co/TcluEOcpvs	F
724734388940873728	4/25/2016 22:58	A lot of people are mad, but who cares? It's the best thing ever happened to America #BlackLivesMatter https://t.co/pb1Zrv7Z3e	F
731585972442435586	5/14/2016 20:44	Why are there no Black people on #Eurovision ? Sweden has always been a racist shithole. https://t.co/dD7maRTBmm	F
731934996450119684	5/15/2016 19:51	When will America stop the genocide of its own people? https://t.co/6E0WZJLH4R	F
731655361589968896	5/15/2016 1:20	WTF??? AL sorority makes T-shirt featuring Black men eating watermelon and picking cotton  https://t.co/lIAgQcsn1M https://t.co/buPoI9xlLr	F
733059605354307584	5/18/2016 22:20	Whites are 30 times as likely to use cocaine as Blacks, and 50 times more likely to abuse opiates. So why are the prisons full of Blacks?	F
734192081120329728	5/22/2016 1:20	Who's winning? I think both are perfect https://t.co/hAwTRa2eM3	F
734864007413145600	5/23/2016 21:50	Militarization of Baltimore police has increased tremendously since O'Malley. 580k went to police since 2014. Scared of new riots?	F
734871552475332608	5/23/2016 22:20	"Kill a Black man: ""By accident""  ""I was scared""  ""He was violent""  He was unarmed  ""Does it matter?""  ""I'm new"" https://t.co/9Uhi9hDuUw"	F
734931943934955521	5/24/2016 2:20	Fox News or CNN never say anything nice about Black people. Why do people still watch racist TV channels in 2016? https://t.co/LoAkRPYIY7	F
631119128292556801	8/11/2015 15:05	What do 2 men, which have been missing 4 over a decade, have in common? ...one lethal cop #BLM http://t.co/0Yc4UUwcLM http://t.co/gIx0TiomsT	F
633626351652573184	8/18/2015 13:07	Wat am I looking at? https://t.co/atmWRWlq45	F
633650663512104960	8/18/2015 14:44	Why on earth am I starting to have these wild ass nightmares!!?!!?! It's like they're constantly getting out of control the more I have them	F
633715035525672960	8/18/2015 19:00	I'm on phone you see? ����� http://t.co/IoK6WcIdsl	F
633969938651217926	8/19/2015 11:53	'@ShaunKing Completely shocked how Rediculous is their defence for it. I mean theyre blaming his heart condition?? We must not let them stay'	F
634035707678298112	8/19/2015 16:14	'@NatvNewYorkr Its about Cop Abuse and Violence. What am I going to ignore it?'	F
634115890905124864	8/19/2015 21:33	Hey What fo you think about that? They are spying us #StayWoke #BlackLivesMatter #FTP  http://t.co/0YpjnuC6CS http://t.co/Ioon5Ihbfe	F
634146090632155137	8/19/2015 23:33	and they tryna cover up blaming his heart condition. WTF? #StayWoke #PoliceBrutality #BlackLivesMatter #PoliceAbuse http://t.co/9Wow6ZXTLA	F
633940179695239168	8/19/2015 9:54	How do I get it out my mind now?? ����#Funny #BlackPeopleTwitter #FollowIfYoureBlack http://t.co/nDTbjKG7XO	F
634329007023067137	8/20/2015 11:39	Photo: ‘Roid Rage: Are steroids behind the worst police brutality cases?  In 2004, the growing menace of... http://t.co/WibosF5o3N	F
634343601653182464	8/20/2015 12:37	Thats like insane's person actions!! WTF? #PoliceLies #BlackLivesMatter #PoliceAbuse  http://t.co/tiiPPenfHZ http://t.co/0EcT018soW	F
634347405438226432	8/20/2015 12:53	Photo: 4mysquad: ‘Roid Rage: Are steroids behind the worst police brutality cases?  In 2004, the growing... http://t.co/KKzQ1YAtgo	F
634352015603302400	8/20/2015 13:11	Photo: 4mysquad: ‘Roid Rage: Are steroids behind the worst police brutality cases?  In 2004, the growing... http://t.co/rsLkSzMkGM	F
634356214994874368	8/20/2015 13:28	'@AntonioFrench what are the results?'	F
634371029377257472	8/20/2015 14:26	'@kidnoble why were children out there?'	F
634259123798872065	8/20/2015 7:02	'@4mysquad @NatvNewYorkr @NotJustMy @MSNBC @POTUS #WhitePrivilege is real. Say it? Hell I'll shout it. I stand with #BlackLivesMatter'	F
634859237391364096	8/21/2015 22:46	What do you feel when they kill your family? The same feeling... #BlackFamily #BlackLivesMatter #policebrutality	F
634862001274126336	8/21/2015 22:57	'@Didactic_1 @sluggoD54 @ShaunKing what can Trump give to the U.S. ? Pinching? White privilege? To my mind that's all'	T
634630114223853568	8/21/2015 7:36	Thats like insaine's person actions!!! WTF????!!! #cop #policeviolence #policebrutality #black #BlackLivesMatter #blc http://t.co/BJXupWpcMi	F
635117726747373568	8/22/2015 15:54	'@ReverantRevan @problemwthat dat's their thoughts , yea? we don't think so. We are one. Our power MUST conquer all of em'	F
635125974573580288	8/22/2015 16:26	Wardell #police chief faces 3 felony charges in 2 separate cases. WTF?? #PoliceBrutality #cops #policeviolence #JUDGE http://t.co/MFpJI1H7Zy	F
635146479447871488	8/22/2015 17:48	we all have dis #problem in #USA but why are #BlackFamily oppose it??? https://t.co/7AX2TpAINb	F
635146703646031872	8/22/2015 17:49	'@PoliceMiscondct  ppl dogs cats... Why don't cops kill each other?'	F
634994226695008256	8/22/2015 7:43	'@ShirleyHusar do you have a plan?'	F
635480078743310336	8/23/2015 15:53	And why there were like seven of them? WTF??? Pigs be dumb and agressive like animals. Its a shame... http://t.co/D75OJA24HB	F
635363912033005568	8/23/2015 8:12	'@AFRICAisMankind what does it have to do with martha stewart?'	F
635744676146909184	8/24/2015 9:25	Anonymous #NYPD #PoliceBrutality. Did they broke his arm?? #Boost it #StayWoke #FTP   https://t.co/V22UAwUInw http://t.co/pbXQXRoJSK	F
636119042919632896	8/25/2015 10:12	'@JoeSpectr the other #policebrutality incidents're not enough 4 ya? just wanna know are u against 4 urself? 4 ur race? it's not normal, dude'	F
636121562400296960	8/25/2015 10:22	'@JoeSpectr we have restricting the rights of our race. We have agressive deportment. We have 'ya black and go f*ck urself'. Wanna moar???'	F
636129116291514368	8/25/2015 10:52	'@JoeSpectr wat else accept borders? anti blc anti allience... ya just hater'	F
636132205845184512	8/25/2015 11:05	'@JoeSpectr ya've lived the whole life2assert w/confidence bout dis problems?so many innocent ppl are dead cause of cops shootings.dat's real'	F
636135079094435840	8/25/2015 11:16	'@JoeSpectr ya wanna saying we all're trapped? so it just cause ya still alive and it didn't affect ur family.yea?'	F
636141772876443648	8/25/2015 11:43	'@jonswaine @ShaunKing BAST*RDS!all of 'em... wat do they want from us?? those cops are so brazenly use their society status!No love4cops!'	F
636146404625371136	8/25/2015 12:01	She's total traitor and i'm gonna ask ya WTF dudes???? Does da shiid happen or wat? http://t.co/8sGdtqFXf7	F
636154412671594496	8/25/2015 12:33	'@AyeeKayTee mb ya don't need 'em at all? be light bae. it's juss life and it becomes easier when ya Light'	F
636154680192696320	8/25/2015 12:34	'@BewareImAVirgo ya thing it's so much to cry ?))) ya beauty queen bae! wanna ya 2be happy'	F
636157975648989184	8/25/2015 12:47	She's total traitor and i'm gonna ask ya WTF dudes???? Does da shiid happen or wat? #blkcreatives #BlackLivesMatter http://t.co/IO0dgsfB43	F
636158140359249920	8/25/2015 12:48	What's the right #police body camera #policy? #policeBrutality #cop #BlackLivesMatter #BlackTwitter #blackppltwitter http://t.co/4xB312HTdj	F
636160533142573056	8/25/2015 12:57	'@pupKrypto @strangerslog @fakedansavage oh yea... but war on cops will be the most logical conclusion, don't think so?'	F
636165685954093056	8/25/2015 13:18	We tell the world 'bout #BlackLivesMatter yea #BlackFam? http://t.co/aXgC9aTh3M	F
636168900460326913	8/25/2015 13:30	“I fully believed he was trying to kill me,”cop said. “I did what I had to do to survive.”WTF?! YOU ARE #COP!! Boost! http://t.co/wVNdmtfekS	F
636174444361326593	8/25/2015 13:53	"Youd be like ""Whats funny?""  Girl would reply ""does he drive white benz, he lives in festac, he has 2 dogs"" http://t.co/7ks9gnPOXp"	F
636179282096558080	8/25/2015 14:12	'@democracynow @BootsRiley Don't they realize dat ya can't  treat ppl like this? ya the folks not animals... pls tell me why ??? no words(((('	F
636186231739650048	8/25/2015 14:39	'@coldandnervous Ya talking to me?'	F
636195667254251520	8/25/2015 15:17	'@Thisl even when I tryna understand it.I rly can't.What's going on? Day's not life.Dat's very very big fails.So lil.So cute.#RIP #cops #BLM'	F
636203051511087104	8/25/2015 15:46	#Police officers take down & arrest homeless amputee in San Francisco! WTF???#PoliceBrutality #usa #racism #cops http://t.co/liMOl04DEH	F
636209349367603200	8/25/2015 16:11	So where all the white folks who talk about how rap dont talk about the issues?.#PoliceBrutality #policeviolence #BLM http://t.co/mHJmTLzaaf	F
636082941903269888	8/25/2015 7:49	“I fully believed he was trying to kill me,”cop said. “I did what I had to do to survive.”WTF?! YOU ARE #COP!! Boost! http://t.co/qy91Na1xVx	F
636085274032762880	8/25/2015 7:58	What's the right #police body camera #policy? #policeBrutality #cop #BlackLivesMatter #BlackTwitter #blackppltwitter http://t.co/h7DX08ezD6	F
636106130457018369	8/25/2015 9:21	'@JoeSpectr WTF? ya think he's guilty?'	F
636114432540676096	8/25/2015 9:54	'@JoeSpectr ya know the law well to say 'bout it , dude? imma not sure'	F
636114456200785920	8/25/2015 9:54	'@JoeSpectr oh btw ya have arguments or just want to bend the line?'	F
636479866964180992	8/26/2015 10:06	'@ChernoBiko wat's going on? wat's happend w/our country?Every fuking day we see new fact of #PoliceBrutality. And WAT?? Nobody cares!NOBODY!'	F
636482290504347648	8/26/2015 10:16	Cops make disgusting fake memorial mockin da killing of #MichaelBrown by #DarrenWilson. ya wonder why ppl hate #cops? http://t.co/yY9fz2AvAS	F
636513505177399297	8/26/2015 12:20	'@Jessica_Fae_R Oh honey ya see your f*ckin stupidity?Mb ya wanna explain me why do ya f*cking call our SYMBOL stupid?we all support lives!'	F
636514147744784384	8/26/2015 12:22	'@Jessica_Fae_R Ok.Who are the criminal??? #SandraBland ? #MikeBrown ? #TrayvonMartin ? juss tell me who of 'em is F*CKIN criminal???'	F
636516400518049792	8/26/2015 12:31	'-Knock-knok -Who are you? -Imma cop. Puff-piff-pass!'	F
636522459588657152	8/26/2015 12:55	Why isn't media reporting diz???? WHY??? #standforsomething  https://t.co/ESTpe426TQ	F
636523508374351872	8/26/2015 13:00	What if I told ya  Pro-#BLACK is Anti-#White?!  We all are anti-#Racist! We #hate 'em. #cops #RacismInAmerica #BLM http://t.co/XJZYY9RjGq	F
636526229714247680	8/26/2015 13:10	'@Jessica_Fae_R @HearMeowt @BlackjediNow Ya lady only care 'bout injustice. And ya support it yea?Our friends and relatives are threatened.'	F
636526803352428545	8/26/2015 13:13	'@Jessica_Fae_R Are ya sure HOW they died? Or your facts are juss farce?'	F
636535711450140672	8/26/2015 13:48	Cops Beat Their Wives & Girlfriends.Oh cops,ya not at work.or is it a habit?haha.or your wife might wore black blouse http://t.co/Tzrm1PVM1w	F
636540364812382208	8/26/2015 14:07	'@staceys_75 @Tom_Winter wat do cops wanna achive? war on 'em? we all hate 'em. But they wanna more'	F
636566753900826624	8/26/2015 15:51	'-Knock-knok -Who are you? -Imma cop. Puff-piff-pass!'	F
636580848830013440	8/26/2015 16:47	'@haskel_420 ya think  relatives and friends of those killed? or I did dis by myself? m? ..'	F
636582190810136577	8/26/2015 16:53	'@RealJoeyMac @ShaunKing Wat we can do? Stand for each other. Fight fo our rights. We are strong and oir Power will lay low 'em all ya know'	F
636585129821868033	8/26/2015 17:04	'@haskel_420 Heeey bae don't ya think not paid cigars is a worthy occasion to kill male??? Sorry ya dumb than...'	F
636595854942404609	8/26/2015 17:47	'@Mimi_La_Reina ya don't wanna talk to me? :('	F
636439395030183936	8/26/2015 7:25	Did you know this? #BlackTransLivesMatter #BlackLivesMatter #Blackpeople #blacktw #PoliceBrutality #racism http://t.co/ljicqAC1Uy	F
636863608253616128	8/27/2015 11:31	'@MastaOfMp3s and they all were threatened like those in St Louis? and there were so many deaths?'	F
636868998311755777	8/27/2015 11:52	How do you like #Police like that? I.. just... WTF is going on?! #PoliceBrutality #PoliceViolence #PoliceAbuse http://t.co/D32woTlzdv	F
636906954984525824	8/27/2015 14:23	whats up Florida?  https://t.co/XxTc0Y5P1w	F
636908555547766786	8/27/2015 14:30	'@HAZZAFORBANANA @JordinSparks why does it look like its art when clearly its just some paint mess?'	F
636909067311575041	8/27/2015 14:32	'@kgracerr @JordinSparks Isn't it too soon to joke about Killing and St Louis????'	F
636917568448495617	8/27/2015 15:05	'@deray why any who are doing these things? what is the profit?'	F
636932243475202048	8/27/2015 16:04	#Police officers take down & arrest homeless amputee in San Francisco! WTF???#PoliceBrutality #usa #racism #cops http://t.co/FOK1VZDhhv	F
636938321046822912	8/27/2015 16:28	North Dakota only has 740,000 people in it. Why the fuck do they need weaponized drones?? #drones #teargas #tasers http://t.co/ce6XlcUh5a	F
636938666913361920	8/27/2015 16:29	'@FritzColburn the main is that he Rests in Power. right?'	F
636939814554591237	8/27/2015 16:34	'@thelittleidiot moby are you still there?'	F
636956801947144192	8/27/2015 17:41	Police Officer pulls over viewer of The David Pakman Show  because of direct contact with him. whaaat? #BLM #StayWoke http://t.co/zWaUR4COoe	F
636817227451228161	8/27/2015 8:27	why pigs see everyone as the enemy??? #allCopsAreBad #ACAB #FTP #PoliceAbuse #PoliceViolence http://t.co/b2JDQeNWDT	F
636823889591439360	8/27/2015 8:53	'-Knock-knok -Who are you? -Imma cop. Puff-piff-pass!'	F
636824240616943616	8/27/2015 8:55	Cops Beat Their Wives & Girlfriends.Oh cops,ya not at work.or is it a habit?haha.or your wife might wore black blouse http://t.co/78ToIxhiwd	F
636831318685278208	8/27/2015 9:23	'@MastaOfMp3s @PolitiFact Holy Shit! How did they get a permisson for it? Thats so way over the line!They all goin in jail for that right?'	F
636832261866831872	8/27/2015 9:26	They don't fucking use it even in battlefield! But they use it to attack protestors? #Boost it  http://t.co/YKjkUIgBGi http://t.co/qtvJuyeWZJ	F
636840548179963905	8/27/2015 9:59	'@MastaOfMp3s @PolitiFact but thats absurd! theyre not even using this at battlefield. But theyre using it for US citizens. WHY?!'	F
637252648119369728	8/28/2015 13:17	Police Officer pulls over viewer of The David Pakman Show  because of direct contact with him. whaaat? #BLM #StayWoke http://t.co/mmDM4yfxKX	F
637260574720552961	8/28/2015 13:48	'@FritzColburn @BlackAutonomist hahaha �� sure U would. Irish worst enemies are hangovers right?'	F
637263233917677569	8/28/2015 13:59	'@rainnwilson @CNN Do you support #BlackLivesMatter movement?'	F
637272151146393602	8/28/2015 14:34	Are these #cops fuckin stoned or what?How far can they go with their twisted shitty lies? #StayWoke #BlackLivesMatter http://t.co/EByoytxExk	F
637277250409267201	8/28/2015 14:55	'@LaurenConrad reminds me of Nirvana's About a girl. anybody else?'	F
637297682151686144	8/28/2015 16:16	'@PerezHilton @justinbieber nobody hates him no more?'	F
637300760280039424	8/28/2015 16:28	Why (how) do some men ENJOY harming and beating another human being? It is so bizarre to me. http://t.co/ywEeXOtFb3 http://t.co/rxLC7b5U8R	F
637304758622027776	8/28/2015 16:44	'tripped and failed, and...' what are they Nuts? https://t.co/1aDTrnWFQQ	F
637580738305458176	8/29/2015 11:01	'@hogrider30 imma not call ya to reply me ya know? wat do ya want from me?'	F
637581326015574016	8/29/2015 11:03	'@hogrider30 are ya gonna teach me ??? how to post or how to live?'	F
637582827119218688	8/29/2015 11:09	'@hogrider30 I've told it and I'm gonna repeat:  Imma not f*cking anti-WHITE . I juss protect the rights of my nation.more questions???'	F
637583829612408832	8/29/2015 11:13	'@hogrider30 so dude ya juss a lil hater of #BLM movement , yea?? then try not to choke ur own shit pls'	F
637593243119583232	8/29/2015 11:50	'@hogrider30 did ya mean if ya help just one person to die from ur message?'	F
637604168513880064	8/29/2015 12:34	'@antny024 yassssss I agree dat double standarts run the world. But #BlackCommunity is not a root of dat problem ya see?'	F
637613017505488896	8/29/2015 13:09	'@antny024 ya tellin strange shit... Mb ya wanna say it's my problem? i don't think so.'	F
637614123350519808	8/29/2015 13:13	"'@antny024 ya don't understand da essence of da problem.But ya still discussin it! ""when a #BLMr member shoots a cop"" ya face dis so often???'"	F
